"lgu","province","year","unliquidated"
"Inopacan","Leyte",2012,175129.62
"Ipil","Zamboanga Sibugay",2010,261821.71
"Ipil","Zamboanga Sibugay",2012,3779505.1
"Ipil","Zamboanga Sibugay",2015,5883170.97
"Ipil","Zamboanga Sibugay",2017,15601467.49
"Iriga  City","Camarines Sur",2010,0
"Iriga  City","Camarines Sur",2011,30326603.96
"Iriga  City","Camarines Sur",2012,41391796.47
"Iriga  City","Camarines Sur",2018,69.71
"Irosin","Sorsogon",2011,604554.9
"Isabel","Leyte",2012,0
"Isabel","Leyte",2014,7602382.7
"Isabel","Leyte",2015,357869681.7
"Isabel","Leyte",2020,12114586.9
"Isabel","Leyte",20,0
"Isabela","Negros Occidental",2010,2377015.9
"Isabela","Negros Occidental",2011,3112729.84
"Isabela","Negros Occidental",2012,5772221.89
"Isabela","Negros Occidental",2016,0
"Isabela","Negros Occidental",2017,0
"Isabela","Negros Occidental",2018,0
"Isabela","Negros Occidental",2019,19478661.48
"Isabela  City",NA,2019,64232137
"Isabela  City",NA,2020,64307510.37
"Isabela","Negros Occidental",2013,3874810.26
"Isabela  City","Basilan",2014,0
"Isabela  City","Basilan",2017,218207360.4
"Isabela  City","Basilan",2018,1019347273.31
"Isabela  City","Zamboanga Sibugay",2011,10813953
"Isabela  City","Zamboanga Sibugay",2013,0
"Isulan","Sultan Kudarat",2013,5491434.38
"Isulan","Sultan Kudarat",2014,95536393.37
"Isulan","Sultan Kudarat",2015,15726748.5
"Itbayat","Batanes",2014,277115.97
"Itbayat","Batanes",2015,401672.47
"Itbayat","Batanes",2016,366562.07
"Itbayat","Batanes",2017,799601.08
"Itbayat","Batanes",2018,736861.07
"Itogon","Benguet",2010,803
"Itogon","Benguet",2017,0
"Ivana","Batanes",2012,111738.92
"Ivisan","Capiz",2015,112362.98
"Jaen","Nueva Ecija",2011,0
"Jaen","Nueva Ecija",2012,1473907.93
"Jaen","Nueva Ecija",2013,681026.33
"Jaen","Nueva Ecija",2014,0
"Jaen","Nueva Ecija",2015,0
"Jaen","Nueva Ecija",2016,1425432.79
"Jaen","Nueva Ecija",2017,1083917.94
"Jaen","Nueva Ecija",2018,0
"Jaen","Nueva Ecija",2019,132513400.58
"Jaen","Nueva Ecija",2020,1919885.55
"Jagna","Bohol",2019,585244.53
"Jalajala","Rizal",2013,124000
"Jalajala","Rizal",2014,180454.6
"Janiuay","Iloilo",2010,8892028.48
"Janiuay","Iloilo",2013,840037.31
"Jaro","Leyte",2011,630927.48
"Jaro","Leyte",2012,11803191.45
"Jaro","Leyte",2013,5583966.29
"Jaro","Leyte",2014,0
"Jaro","Leyte",2016,0
"Jaro","Leyte",2017,0
"Jaro","Leyte",2020,2647545
"Jasaan","Misamis Oriental",2013,524854.61
"Jasaan","Misamis Oriental",2014,2182671.9
"Javier","Leyte",2013,0
"Javier","Leyte",2015,105866916.87
"Jiabong","Samar",2012,4297450.4
"Jiabong","Samar",2013,6982299.08
"Jiabong","Samar",2017,5004927.17
"Jiabong","Samar",2018,2576138.76
"Jiabong","Samar",2019,5061000
"Jimalalud","Negros Oriental",2010,2260381.21
"Jimalalud","Negros Oriental",2011,1356792.92
"Jimalalud","Negros Oriental",2012,2259279.5
"Jipapad","Eastern Samar",2014,795734.74
"Jipapad","Eastern Samar",2015,421843.74
"Jipapad","Eastern Samar",2016,843687.48
"Jolo","Sulu",2013,4413995.14
"Jomalig","Quezon",2010,178623.68
"Jomalig","Quezon",2013,2226334.36
"Jomalig","Quezon",2014,1082981.49
"Jomalig","Quezon",2015,2967697.55
"Jomalig","Quezon",2019,5540551.51
"Jomalig","Quezon",2020,5502486.01
"Jones","Isabela",2010,0
"Jones","Isabela",2014,0
"Jones","Isabela",2015,15431411.56
"Jones","Isabela",2016,10288347.7
"Jones","Isabela",2017,0
"Jones","Isabela",2020,132947721.43
"Jordan","Guimaras",2012,890512.27
"Jordan","Guimaras",2013,666176
"Jordan","Guimaras",2014,732047
"Jordan","Guimaras",2017,239050
"Jordan","Guimaras",2018,15150000
"Jose Abad Santos","Davao del Sur",2013,6139918.96
"Jose Dalman","Zamboanga del Norte",2011,8114344.31
"Jose Dalman","Zamboanga del Norte",2012,2343745.89
"Jose Dalman","Zamboanga del Norte",2013,1050321.92
"Jose Dalman","Zamboanga del Norte",2015,162419.08
"Josefina","Zamboanga del Sur",2010,0
"Josefina","Zamboanga del Sur",2011,2704778.48
"Josefina","Zamboanga del Sur",2012,60754815.6
"Josefina","Zamboanga del Sur",2013,2540162.33
"Josefina","Zamboanga del Sur",2014,698677.97
"Josefina","Zamboanga del Sur",2015,35645625
"Josefina","Zamboanga del Sur",2016,7663438.87
"Josefina","Zamboanga del Sur",2017,113063372.06
"Josefina","Zamboanga del Sur",2018,26754535.82
"Jovellar","Albay",2011,0
"Jovellar","Albay",2012,16793.52
"Jovellar","Albay",2018,399618
"Juban","Sorsogon",2010,2122987.44
"Juban","Sorsogon",2011,4252070.66
"Juban","Sorsogon",2012,1208378.46
"Juban","Sorsogon",2013,317641.24
"Julita","Leyte",2010,504033.35
"Julita","Leyte",2011,650899.46
"Julita","Leyte",2012,2505175.83
"Kabacan","Cotabato",2010,19905514.44
"Kabacan","Cotabato",2014,215327108.54
"Kabacan","Cotabato",2015,4957611.79
"Kabacan","Cotabato",2016,290081529.04
"Kabacan","Cotabato",2017,0
"Kabankalan  City","Negros Occidental",2010,0
"Kabankalan  City","Negros Occidental",2011,0
"Kabankalan  City","Negros Occidental",2012,0
"Kabankalan  City","Negros Occidental",2013,6360975.28
"Kabankalan  City","Negros Occidental",2014,4054694.31
"Kabankalan  City","Negros Occidental",2015,7655715.14
"Kabankalan  City","Negros Occidental",2016,12505920.97
"Kabankalan  City","Negros Occidental",2017,24475933.14
"Kabankalan  City","Negros Occidental",2018,12893903.98
"Kabasalan","Zamboanga Sibugay",2011,9544493.7
"Kabasalan","Zamboanga Sibugay",2013,0
"Kabasalan","Zamboanga Sibugay",2015,1640292.7
"Kabasalan","Zamboanga Sibugay",2016,3713620.36
"Kabasalan","Zamboanga Sibugay",2018,2901614.82
"Kabugao","Apayao",2010,83979522.85
"Kabugao","Apayao",2014,9531126.65
"Kabuntalan","Maguindanao",2020,0
"Kalamansig","Sultan Kudarat",2011,2826161.91
"Kalamansig","Sultan Kudarat",2013,9684008
"Kalamansig","Sultan Kudarat",2015,0
"Kalawit","Zamboanga del Norte",2013,0
"Kalayaan","Palawan",2010,7884990.07
"Kalayaan","Palawan",2015,6986779.11
"Kalayaan","Palawan",2016,1201183.38
"Kalayaan","Palawan",2017,6946794.55
"Kalayaan","Palawan",2018,6964467.43
"Kalayaan","Palawan",2019,13326182.8
"Kalibo","Aklan",2012,314426.28
"Kalibo","Aklan",2013,131851
"Kalilangan","Bukidnon",2016,274320
"Kalilangan","Bukidnon",2018,10892269.48
"Kananga","Leyte",2010,4184735.98
"Kananga","Leyte",2012,3941533.21
"Kananga","Leyte",2013,12128.5
"Kananga","Leyte",2014,0
"Kananga","Leyte",2015,11874567.67
"Kapangan","Benguet",2016,3400000
"Kapatagan","Lanao del Norte",2011,2535803.76
"Kapatagan","Lanao del Norte",2018,13585089
"Kapatagan","Lanao del Norte",2019,8202864.94
"Kapatagan","Lanao del Norte",2020,9360584.24
"Kasibu","Nueva Vizcaya",2010,11871756.5
"Kasibu","Nueva Vizcaya",2011,2647571.02
"Kasibu","Nueva Vizcaya",2012,6923318.11
"Kasibu","Nueva Vizcaya",2013,5589917.87
"Kasibu","Nueva Vizcaya",2014,5506292.12
"Kasibu","Nueva Vizcaya",2015,1368386.26
"Katipunan","Zamboanga del Norte",2010,8939651.42
"Katipunan","Zamboanga del Norte",2013,0
"Katipunan","Zamboanga del Norte",2014,7291971.6
"Katipunan","Zamboanga del Norte",2015,13338432.06
"Katipunan","Zamboanga del Norte",2016,2239072.68
"Katipunan","Zamboanga del Norte",2018,783363.18
"Katipunan","Zamboanga del Norte",2020,5.6
"Kauswagan","Lanao del Norte",2010,0
"Kauswagan","Lanao del Norte",2012,0
"Kauswagan","Lanao del Norte",2013,0
"Kauswagan","Lanao del Norte",2014,4393832.46
"Kauswagan","Lanao del Norte",2015,647683.05
"Kauswagan","Lanao del Norte",2016,12242914.94
"Kauswagan","Lanao del Norte",2017,10887018.6
"Kauswagan","Lanao del Norte",2018,19312650.06
"Kauswagan","Lanao del Norte",2019,1311501
"Kauswagan","Lanao del Norte",2020,0
"Kawayan","Biliran",2012,0
"Kawayan","Biliran",2017,905535.71
"Kawit","Cavite",2010,1003088
"Kawit","Cavite",2014,777554.49
"Kawit","Cavite",2015,250300
"Kawit","Cavite",2016,91000
"Kawit","Cavite",2019,4744025
"Kawit","Cavite",2020,37586800
"Kayapa","Nueva Vizcaya",2010,4382114.29
"Kayapa","Nueva Vizcaya",2011,1082659.9
"Kayapa","Nueva Vizcaya",2013,0
"Kayapa","Nueva Vizcaya",2014,465690.03
"Kayapa","Nueva Vizcaya",2015,3680332.76
"Kayapa","Nueva Vizcaya",2016,1044912.93
"Kayapa","Nueva Vizcaya",2017,495570.66
"Kayapa","Nueva Vizcaya",2018,742436.48
"Kayapa","Nueva Vizcaya",2019,463541.69
"Kayapa","Nueva Vizcaya",2020,270
"Kiamba","Sarangani",2012,1012719.02
"Kiamba","Sarangani",2014,41034817.55
"Kiamba","Sarangani",2018,9389284.82
"Kiamba","Sarangani",2019,867863.63
"Kiangan","Ifugao",2012,329765.35
"Kiangan","Ifugao",2013,5000
"Kiangan","Ifugao",2018,5244312.19
"Kibawe","Bukidnon",2016,5244788.83
"Kibawe","Bukidnon",2017,0
"Kiblawan","Davao del Sur",2012,307883.02
"Kiblawan","Davao del Sur",2014,765274.35
"Kidapawan  City","Cotabato",2010,37888928.65
"Kidapawan  City","Cotabato",2014,16.51
"Kidapawan  City","Cotabato",2016,4
"Kidapawan  City","Cotabato",2012,212066022.66
"Kitaotao","Bukidnon",2016,11084539.77
"Kitaotao","Bukidnon",2017,0
"Kitaotao","Bukidnon",2018,0
"Kitcharao","Agusan del Norte",2020,600315
"Kolambugan","Lanao del Norte",2012,5438682.53
"Kolambugan","Lanao del Norte",2013,1389913.57
"Kolambugan","Lanao del Norte",2014,826733.94
"Kolambugan","Lanao del Norte",2015,4696210.27
"Kolambugan","Lanao del Norte",2016,125433994.65
"Kolambugan","Lanao del Norte",2017,4059622.84
"Kolambugan","Lanao del Norte",2018,0
"Kolambugan","Lanao del Norte",2019,231750338.69
"Koronadal  City","South Cotabato",2014,45912146.59
"Koronadal  City","South Cotabato",2015,0
"Koronadal  City","South Cotabato",2013,35747292.09
"Koronadal  City","South Cotabato",2012,3081486.26
"Kumalarang","Zamboanga del Sur",2010,370000
"Kumalarang","Zamboanga del Sur",2012,3995546.65
"Kumalarang","Zamboanga del Sur",2013,1106072.38
"Kumalarang","Zamboanga del Sur",2014,5013518.05
"Kumalarang","Zamboanga del Sur",2016,2750048.86
"Kumalarang","Zamboanga del Sur",2017,4.82
"Kumalarang","Zamboanga del Sur",2018,2.66
"La Carlota  City","Negros Occidental",2019,1698098406.9
"La Castellana","Negros Occidental",2019,46551492.86
"La Libertad",NA,2019,0.06
"La Paz",NA,2019,1015098.26
"La Carlota  City","Negros Occidental",2012,23098643.33
"La Carlota  City","Negros Occidental",2013,27827727.16
"La Carlota  City","Negros Occidental",2014,252242278.59
"La Carlota  City","Negros Occidental",2015,4628545.73
"La Carlota  City","Negros Occidental",2016,23339628.9
"La Carlota  City","Negros Occidental",2017,675522018.67
"La Carlota  City","Negros Occidental",2018,13260147.92
"La Castellana","Negros Occidental",2013,6450614.22
"La Castellana","Negros Occidental",2016,0
"La Castellana","Negros Occidental",2017,0
"La Castellana","Negros Occidental",2018,0
"La Libertad","Negros Oriental",2010,834506.94
"La Libertad","Negros Oriental",2011,1350283.6
"La Libertad","Negros Oriental",2013,6709253.51
"La Libertad","Zamboanga del Norte",2010,92330.87
"La Libertad","Zamboanga del Norte",2011,393288.59
"La Libertad","Zamboanga del Norte",2016,6920497.66
"La Libertad","Zamboanga del Norte",2018,678281.14
"La Paz","Agusan del Sur",2010,0
"La Paz","Agusan del Sur",2012,0
"La Paz","Agusan del Sur",2013,0
"La Paz","Agusan del Sur",2014,0
"La Paz","Agusan del Sur",2015,0
"La Paz","Agusan del Sur",2016,0
"La Paz","Agusan del Sur",2017,0
"La Paz","Agusan del Sur",2018,0
"La Paz","Abra",2010,2.5
"La Paz","Abra",2011,41.76
"La Paz","Abra",2012,2540309.76
"La Paz","Abra",2013,2540309.76
"La Paz","Leyte",2012,13280743.22
"La Paz","Leyte",2013,61016119.98
"La Paz","Leyte",2014,9406353.29
"La Paz","Leyte",2015,419025.8
"La Paz","Leyte",2016,0
"La Paz","Leyte",2017,10614322.09
"La Paz","Tarlac",2012,85293512.07
"La Paz","Tarlac",2015,0
"La Paz","Tarlac",2016,594383
"La Trinidad","Benguet",2012,689243.36
"La Trinidad","Benguet",2014,947504.49
"La Trinidad","Benguet",2016,63309.03
"Laak/San Vicente","Benguet",2019,585993.62
"Laak/San Vicente","Compostela Valley",2014,4737157.6
"Labangan","Zamboanga del Sur",2010,0
"Labangan","Zamboanga del Sur",2011,6009415.91
"Labangan","Zamboanga del Sur",2012,8637862.62
"Labangan","Zamboanga del Sur",2013,0
"Labangan","Zamboanga del Sur",2014,14237064.02
"Labangan","Zamboanga del Sur",2015,0
"Labangan","Zamboanga del Sur",2016,0
"Labangan","Zamboanga del Sur",2017,14334897.4
"Labangan","Zamboanga del Sur",2018,288336172.8
"Labangan","Zamboanga del Sur",2019,18.75
"Labason","Zamboanga del Norte",2011,238215.52
"Labason","Zamboanga del Norte",2017,0
"Labason","Zamboanga del Norte",2018,1195571.99
"Labo","Camarines Norte",2020,185709
"Labrador","Pangasinan",2010,151968.11
"Lacub","Abra",2011,0
"Lagangilang","Abra",2011,9.7
"Lagangilang","Abra",2012,10155203.05
"Lagawe","Ifugao",2012,227332.24
"Lagawe","Ifugao",2016,355038.5
"Lagayan","Abra",2010,4.87
"Lagayan","Abra",2012,22014.68
"Lagonglong","Misamis Oriental",2010,274926.4
"Lagonglong","Misamis Oriental",2012,645361.42
"Lagonglong","Misamis Oriental",2015,394023.74
"Lagonglong","Misamis Oriental",2020,534883.2
"Lagonoy","Camarines Sur",2010,1699101.64
"Lagonoy","Camarines Sur",2011,341614.86
"Lagonoy","Camarines Sur",2012,1138172.16
"Lagonoy","Camarines Sur",2018,55.32
"Laguindingan","Misamis Oriental",2012,0
"Lake Sebu","South Cotabato",2020,20323355.24
"Lake Sebu","South Cotabato",2011,0
"Lake Sebu","South Cotabato",2014,29325678.48
"Lake Sebu","South Cotabato",2017,6128507.77
"Lake Sebu","South Cotabato",2018,144
"Lake Sebu","South Cotabato",2010,3700962.09
"Lakewood","Zamboanga del Sur",2012,8577728.88
"Lakewood","Zamboanga del Sur",2013,9076770.25
"Lakewood","Zamboanga del Sur",2014,1056611.1
"Lakewood","Zamboanga del Sur",2015,12783166.18
"Lakewood","Zamboanga del Sur",2016,1111591.07
"Lakewood","Zamboanga del Sur",2017,9959271.23
"Lakewood","Zamboanga del Sur",2018,10515177.66
"Lala","Lanao del Norte",2013,509641.32
"Lala","Lanao del Norte",2014,885410.11
"Lala","Lanao del Norte",2015,191828.41
"Lala","Lanao del Norte",2016,3021096
"Lala","Lanao del Norte",2018,0
"Lala","Lanao del Norte",2019,0
"Lallo","Cagayan",2015,498215.64
"Lallo","Cagayan",2017,156694
"Lambayong","Sultan Kudarat",2011,14061419.74
"Lambayong","Sultan Kudarat",2012,7504591.87
"Lambayong","Sultan Kudarat",2013,16670585.58
"Lambayong","Sultan Kudarat",2014,13605193.46
"Lambayong","Sultan Kudarat",2015,14905233.14
"Lambunao","Iloilo",2010,0
"Lambunao","Iloilo",2011,1316045.44
"Lambunao","Iloilo",2017,0
"Lambunao","Iloilo",2018,0
"Lambunao","Iloilo",2019,17.56
"Lambunao","Iloilo",2020,15.29
"Lamitan  City","Basilan",2010,4302305.56
"Lamitan  City","Basilan",2015,97327
"Lamitan  City","Basilan",2016,253914
"Lamut","Ifugao",2016,125453.99
"Langiden","Abra",2011,27496.73
"Langiden","Abra",2013,140042
"Langiden","Abra",2019,2768946.85
"Languyan","Tawi-Tawi",2011,0
"Lantapan","Bukidnon",2013,1411622.97
"Lantapan","Bukidnon",2016,988440.58
"Lantapan","Bukidnon",2017,1209278.72
"Lantapan","Bukidnon",2018,3175500
"Lantawan","Basilan",2011,0
"Lanuza","Surigao del Sur",2011,0
"Lanuza","Surigao del Sur",2012,0
"Laoac","Pangasinan",2010,545177.56
"Laoac","Pangasinan",2011,764459.13
"Laoac","Pangasinan",2012,125.7
"Laoac","Pangasinan",2014,2022776.78
"Laoac","Pangasinan",2015,453942.48
"Laoac","Pangasinan",2018,0
"Laoag  City","Ilocos Norte",2012,0
"Laoag  City","Ilocos Norte",2013,0
"Laoang","Northern Samar",2012,1885577.19
"Laoang","Northern Samar",2013,1616551.6
"Laoang","Northern Samar",2014,1149466
"Laoang","Northern Samar",2017,511637.31
"Laoang","Northern Samar",2019,0
"Lapinig","Northern Samar",2012,984693.5
"Lapinig","Northern Samar",2013,981522.5
"Lapinig","Northern Samar",2015,22902028.52
"Lapinig","Northern Samar",2019,6586787.36
"Lapu-Lapu City","Cebu",2019,222639.68
"Lapu-Lapu City","Cebu",2020,2907456.78
"Lapu-Lapu City","Cebu",2013,26703428.53
"Lapu-Lapu City","Cebu",2018,34671740.19
"Lapu-Lapu City","Cebu",2012,1914560082.71
"Lapu-Lapu City","Bohol",2010,11424929.03
"Lapu-Lapu City","Cebu",2014,14480847.08
"Lapu-Lapu City","Cebu",2011,17891283.1
"Lapuyan","Zamboanga del Sur",2010,3643092.26
"Lapuyan","Zamboanga del Sur",2011,0
"Lapuyan","Zamboanga del Sur",2012,11240993.15
"Lapuyan","Zamboanga del Sur",2013,3689889.23
"Lapuyan","Zamboanga del Sur",2014,119053.95
"Lapuyan","Zamboanga del Sur",2015,6197500
"Lapuyan","Zamboanga del Sur",2016,3577239
"Lapuyan","Zamboanga del Sur",2017,10784082.93
"Las Navas","Northern Samar",2019,43710943.5
"Las Nieves","Agusan del Norte",2019,3028834.62
"Las Nieves","Agusan del Norte",2020,964199.25
"Las Navas","Northern Samar",2011,7141029.52
"Las Navas","Northern Samar",2012,13765635.44
"Las Navas","Northern Samar",2013,13182770.67
"Las Navas","Northern Samar",2016,14040092.79
"Las Navas","Northern Samar",2017,12593677.93
"Las Nieves","Agusan del Norte",2010,7372719.42
"Las Nieves","Agusan del Norte",2011,4339611.21
"Las Nieves","Agusan del Norte",2014,16813073.79
"Las Nieves","Agusan del Norte",2015,9272938.47
"Las Nieves","Agusan del Norte",2017,2349253.12
"Las Nieves","Agusan del Norte",2018,2066704.63
"Las Pinas City","Metro Manila",2016,40.13
"Lasam","Cagayan",2010,58526806.32
"Lasam","Cagayan",2011,0
"Lasam","Cagayan",2012,0
"Lasam","Cagayan",2013,210102
"Lasam","Cagayan",2014,409682
"Lasam","Cagayan",2015,95830
"Lasam","Cagayan",2016,18954236.61
"Lasam","Isabela",2017,12939788.58
"Laua-an","Antique",2010,756645.8
"Laua-an","Antique",2012,1553768.85
"Laua-an","Antique",2014,0
"Laua-an","Antique",2015,249274.8
"Laua-an","Antique",2016,249274.8
"Laua-an","Antique",2017,249274.8
"Laur","Nueva Ecija",2010,9322366.91
"Laur","Nueva Ecija",2011,7881955.26
"Laur","Nueva Ecija",2012,0
"Laur","Nueva Ecija",2018,0
"Laur","Nueva Ecija",2020,3605500
"Lavezares","Northern Samar",2011,0
"Lavezares","Northern Samar",2014,10300566.6
"Lavezares","Northern Samar",2017,8468535.76
"Lavezares","Northern Samar",2018,42314724.95
"Lawa-an","Eastern Samar",2010,3051765.58
"Lawa-an","Eastern Samar",2015,3479003.85
"Lawa-an","Eastern Samar",2016,1957657.23
"Lazi","Siquijor",2019,5005388.42
"Lebak","Sultan Kudarat",2010,0
"Leganes","Iloilo",2011,746579.12
"Leganes","Iloilo",2012,4290264.6
"Leganes","Iloilo",2013,1586753.8
"Leganes","Iloilo",2015,14068159.4
"Leganes","Iloilo",2016,3628643.5
"Leganes","Iloilo",2017,550000
"Leganes","Iloilo",2018,5576638.13
"Leganes","Iloilo",2019,145.85
"Legazpi  City","Albay",2020,11.17
"Legazpi  City","Albay",2010,109120
"Lemery","Batangas",2018,5201210.81
"Lemery","Iloilo",2014,3306665.4
"Lemery","Iloilo",2015,45201729.73
"Lemery","Iloilo",2016,55071631.66
"Lemery",NA,2013,3601279.89
"Leon","Iloilo",2012,0
"Leon","Iloilo",2019,0
"Leon","Iloilo",2020,0
"Leon B. Postigo","Zamboanga del Norte",2017,740277.65
"Leon B. Postigo","Zamboanga del Norte",2018,8568.52
"Leon B. Postigo","Zamboanga del Norte",2010,646555.56
"Leon B. Postigo","Zamboanga del Norte",2012,389118.22
"Leon B. Postigo","Zamboanga del Norte",2013,485662.45
"Leon B. Postigo","Zamboanga del Norte",2014,976473.83
"Leon B. Postigo","Zamboanga del Norte",2015,641116.52
"Leon B. Postigo","Zamboanga del Norte",2016,1092383.8
"Leyte","Leyte",2010,2190481.82
"Leyte","Leyte",2012,1336376.23
"Leyte","Leyte",2015,157882774.81
"Leyte","Leyte",2017,2011738.66
"Leyte","Leyte",2018,0
"Leyte","Leyte",2019,0
"Lezo","Aklan",2012,187302.97
"Lezo","Aklan",2018,267037.25
"Lezo","Aklan",2019,1.17
"Lianga","Surigao del Sur",2011,0
"Lianga","Surigao del Sur",2012,4077237.67
"Libacao","Aklan",2011,884634.24
"Libacao","Aklan",2012,1028938.73
"Libacao","Aklan",2013,762344.69
"Libacao","Aklan",2014,3215793.73
"Libacao","Aklan",2015,8722170.77
"Libacao","Aklan",2016,8647023.83
"Libacao","Aklan",2017,7510225.04
"Libacao","Aklan",2018,352.47
"Libacao","Aklan",2019,501.53
"Libagon","Southern Leyte",2012,232782.76
"Libertad","Antique",2012,716400
"Libertad","Antique",2013,572900
"Libertad","Misamis Oriental",2011,0
